,city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
4470,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4471,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4472,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4473,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4474,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4475,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4476,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4477,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4478,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4479,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4480,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4481,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4482,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4483,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4484,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4485,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4486,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4487,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4488,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4489,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4490,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4491,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4492,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4493,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4494,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4495,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4496,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4497,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4498,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4499,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4500,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4501,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4502,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4503,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4504,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4505,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4506,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4507,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4508,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4509,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4510,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4511,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4512,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4513,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4514,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4515,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4516,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4517,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4518,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4519,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4520,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4521,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4522,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4523,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4524,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4525,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4526,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4527,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4528,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4529,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4530,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4531,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4532,london,Industrial,"Prime Logistics Location, Thurrock Park Way, Tilbury, RM18 7HZ",640000.0,52100 ,13543.0
4533,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4534,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4535,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4536,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4537,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4538,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4539,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4540,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4541,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4542,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4543,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4544,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4545,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4546,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4547,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4548,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4549,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4550,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4551,london,Industrial,"Prime Logistics Location, Thurrock Park Way, Tilbury, RM18 7HZ",640000.0,52100 ,13543.0
4552,london,Industrial,"Unit 11 IO Centre , Salfords Industrial Estate, Salfords, RH1 5DY",900000.00,4806 ,13543.0
4553,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4554,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4555,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4556,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4557,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4558,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4559,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4560,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4561,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4562,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4563,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4564,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4565,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4566,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4567,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4568,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4569,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4570,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4571,london,Industrial,"Prime Logistics Location, Thurrock Park Way, Tilbury, RM18 7HZ",640000.0,52100 ,13543.0
4572,london,Industrial,"Unit 11 IO Centre , Salfords Industrial Estate, Salfords, RH1 5DY",900000.00,4806 ,13543.0
4573,london,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
4574,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4575,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4576,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4577,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4578,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4579,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4580,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4581,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4582,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4583,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4584,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4585,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4586,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4587,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4588,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4589,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4590,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4591,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4592,london,Industrial,"Prime Logistics Location, Thurrock Park Way, Tilbury, RM18 7HZ",640000.0,52100 ,13543.0
4593,london,Industrial,"Unit 11 IO Centre , Salfords Industrial Estate, Salfords, RH1 5DY",900000.00,4806 ,13543.0
4594,london,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
4595,london,Industrial,"Harlow Science Park, London Road, Harlow, CM17",640000.0,5000 , 100000 
4596,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4597,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4598,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4599,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4600,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4601,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4602,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4603,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4604,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4605,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4606,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4607,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4608,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4609,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4610,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4611,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4612,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4613,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4614,london,Industrial,"Prime Logistics Location, Thurrock Park Way, Tilbury, RM18 7HZ",640000.0,52100 ,13543.0
4615,london,Industrial,"Unit 11 IO Centre , Salfords Industrial Estate, Salfords, RH1 5DY",900000.00,4806 ,13543.0
4616,london,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
4617,london,Industrial,"Harlow Science Park, London Road, Harlow, CM17",640000.0,5000 , 100000 
4618,london,Industrial,"D&B Opportunities in Harlow , Midas, River Way, Harlow, CM20 2EA",640000.0,56000 , 120000 
4619,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4620,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4621,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4622,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4623,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4624,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4625,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4626,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4627,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4628,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4629,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4630,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4631,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4632,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4633,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4634,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4635,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4636,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4637,london,Industrial,"Prime Logistics Location, Thurrock Park Way, Tilbury, RM18 7HZ",640000.0,52100 ,13543.0
4638,london,Industrial,"Unit 11 IO Centre , Salfords Industrial Estate, Salfords, RH1 5DY",900000.00,4806 ,13543.0
4639,london,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
4640,london,Industrial,"Harlow Science Park, London Road, Harlow, CM17",640000.0,5000 , 100000 
4641,london,Industrial,"D&B Opportunities in Harlow , Midas, River Way, Harlow, CM20 2EA",640000.0,56000 , 120000 
4642,london,Industrial,"Midas, Riverway, Harlow, CM20 2EA",640000.0,56000 , 120000 
4643,london,Industrial,"Grade A Warehouse / Industrial Unit, GT110, Central Avenue, West Thurrock, RM20 3WZ",640000.0,110771 ,13543.0
4644,london,Industrial,"38a, Holmethorpe Avenue, Redhill, RH1 2NL",640000.0,2226 ,13543.0
4645,london,Industrial,"9 Elder Way, Waterside Drive, Slough, SL3 6EP",640000.0,4000 ,13543.0
4646,london,Industrial,"B8 Distribution / Warehouse Complex, Charlton Mead Lane, Hoddesdon, EN11 0DJ",640000.0,40600 , 129300 
4647,london,Industrial,"Freehold production/Warehouse unit, Unit 11, Chancerygate Business Centre, St. Marys R, Slough, SL3 7FL",640000.0,5872 ,13543.0
4648,london,Industrial,"Unit 11, Chancerygate Business Centre, St. Mary’s Road, SL3 7FL",975000.00,5872 ,13543.0
4649,london,Industrial,"6 The IO Centre Hatfield Business Park, Hatfield, AL10 9EW",1850000.00,12703 ,13543.0
4650,london,Industrial,"Unit 15J Wintersells Industrial Estate, Wintersells Road, Byfleet, KT14 7LF",190000.00,1497 ,13543.0
4651,london,Industrial,"Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19",640000.0,4284 , 17674 
4652,london,Industrial,"Unit D, West Side Business Centre , Flex Meadow, Harlow, CM195SR",570000.00,3623 ,13543.0
4653,london,Industrial,"Unit 3 East Burrowfield, Welwyn Garden City, AL7 4TB",397500.00,1993 ,13543.0
4654,london,Industrial,"4 West Burrowfield, Welwyn Garden City, AL7 4TW",499950.00,3320 ,13543.0
4655,london,Industrial,"Albion Close, Slough, SL2 5DT",640000.0,22642 ,13543.0
4656,london,Industrial,"Modern Detached Warehouse To Let / For Sale- Sloug, 1 Albion Close, Slough, SL2 5DT",640000.0,22654 ,13543.0
4657,london,Industrial,"Development of Industrial/Warehouse/Trade Units, Harlow Gate, Harlow Business Park, Parkway, Harlow, CM19 5QF",640000.0,4283 , 17674 
4658,london,Industrial,"Unit 7 Clearways Business Centre, London Road, Sevenoaks, TN15 6ES",225000.00,920 ,13543.0
4659,london,Industrial,"Unit 1, Slough Business Centre, Bristol Way, Stoke Gardens, Slough, SL1 3TD",640000.00,3784 ,13543.0
4660,london,Industrial,"7 Swallowfields, Welwyn Garden City, AL7 1JA",3500000.00,15019 ,13543.0
4661,london,Industrial,"Prime Logistics Location, Thurrock Park Way, Tilbury, RM18 7HZ",640000.0,52100 ,13543.0
4662,london,Industrial,"Unit 11 IO Centre , Salfords Industrial Estate, Salfords, RH1 5DY",900000.00,4806 ,13543.0
4663,london,Industrial,"Plot A, 225 Bath Road, Slough, SL1 4AU",640000.0,29198 ,13543.0
4664,london,Industrial,"Harlow Science Park, London Road, Harlow, CM17",640000.0,5000 , 100000 
4665,london,Industrial,"D&B Opportunities in Harlow , Midas, River Way, Harlow, CM20 2EA",640000.0,56000 , 120000 
4666,london,Industrial,"Midas, Riverway, Harlow, CM20 2EA",640000.0,56000 , 120000 
4667,london,Industrial,"warrenwood, Unit 2, , Warrenwood Industrial Estate, Stapleford, SG14 3NU",1500000.00,16873 ,13543.0
4668,london,Industrial,"2 Batford Mill Lower Luton Road, Harpenden, AL5 5BZ",799500.00,5506 ,13543.0
4669,london,Industrial,"2 Batford Mill Lower Luton Road, Harpenden, AL5 5BZ",799500.00,5506 ,13543.0
4670,london,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4671,london,Industrial,"2 Batford Mill Lower Luton Road, Harpenden, AL5 5BZ",799500.00,5506 ,13543.0
4672,london,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4673,london,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
4674,london,Industrial,"2 Batford Mill Lower Luton Road, Harpenden, AL5 5BZ",799500.00,5506 ,13543.0
4675,london,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4676,london,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
4677,london,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4678,london,Industrial,"2 Batford Mill Lower Luton Road, Harpenden, AL5 5BZ",799500.00,5506 ,13543.0
4679,london,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4680,london,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
4681,london,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4682,london,Industrial,"Storage Building With Workshop, Griffets Yard, Bellingdon Road, Chesham, HP5 2NW",185000.00,918 ,13543.0
4683,london,Industrial,"2 Batford Mill Lower Luton Road, Harpenden, AL5 5BZ",799500.00,5506 ,13543.0
4684,london,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4685,london,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
4686,london,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4687,london,Industrial,"Storage Building With Workshop, Griffets Yard, Bellingdon Road, Chesham, HP5 2NW",185000.00,918 ,13543.0
4688,london,Industrial,"2a Howarth Road, Maidenhead, SL6 1AP",640000.0,9351 ,13543.0
4689,london,Industrial,"2 Batford Mill Lower Luton Road, Harpenden, AL5 5BZ",799500.00,5506 ,13543.0
4690,london,Industrial,"Wye Business Park, Thomas Road, Wooburn Green, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
4691,london,Industrial,"Self-Contained Industrial/Warehouse with Large Yar, Unit 2, Wooburn Industrial Park, Thomas Road, High Wycombe, HP10 0PF",640000.0,45176 ,13543.0
4692,london,Industrial,"For Sale - 3 REFURBISHED INDUSTRIAL 15,715 - 32,14, Wye Business Park, High Wycombe, HP10 0PF",640000.0,15715 , 32140 
